transaction_id,amount,hour_of_day,day_of_week,merchant_category,is_foreign_transaction,distance_from_home_km,transactions_last_24h,card_present,account_age_days,is_fraud
23316,67.53,22,0,online_retail,0,16.2,0.0,0,656,0
37780,57.4,17,4,online_retail,1,24.5,5.0,1,1660,0
25890,64.74,22,4,utilities,0,26.6,2.0,1,372,0
23821,87.65,20,6,gas_station,0,30.4,2.0,1,273,0
33486,64.61,13,6,grocery,0,39.2,3.0,1,2915,0
41203,148.58,23,0,travel,0,8.2,,0,2412,0
26116,51.11,2,5,gas_station,0,29.4,3.0,1,1931,0
25378,60.09,18,5,restaurant,0,18.5,1.0,1,533,0
48852,229.93,9,0,utilities,0,16.6,0.0,1,1445,0
45413,126.02,12,4,grocery,0,13.3,2.0,1,142,0
41044,65.09,17,6,restaurant,0,31.0,0.0,1,3239,0
8426,146.08,18,4,grocery,0,17.3,3.0,1,3531,0
5292,121.45,17,2,gas_station,0,11.7,2.0,1,1372,0
10324,50.08,21,0,restaurant,1,11.4,1.0,1,2469,0
10286,117.35,5,0,grocery,0,37.8,3.0,1,2577,0
24863,151.41,23,2,travel,0,55.0,5.0,1,3482,0
5358,156.07,18,0,grocery,0,44.5,2.0,0,2199,0
24569,72.73,12,4,grocery,0,25.5,3.0,1,1634,0
5332,66.3,9,4,gas_station,0,5.2,6.0,1,581,0
8732,89.6,21,2,online_retail,0,46.9,1.0,1,1114,0
48362,76.86,18,0,online_retail,0,23.4,0.0,0,472,0
26643,17.8,12,6,online_retail,0,48.6,0.0,1,1232,0
41314,54.68,20,5,online_retail,0,31.1,0.0,1,140,0
27850,53.34,13,6,entertainment,1,9.1,0.0,1,884,0
37621,146.46,13,6,online_retail,0,8.0,3.0,1,2136,0
26819,39.3,9,1,online_retail,0,10.1,2.0,0,3376,0
24229,9.09,17,1,grocery,0,9.7,3.0,1,2882,0
15019,159.16,10,6,grocery,0,45.1,1.0,1,3474,0
46722,10.57,9,6,grocery,0,7.1,5.0,1,254,0
34615,217.55,12,3,restaurant,0,21.9,1.0,1,347,0
6188,77.54,20,4,grocery,0,40.5,1.0,1,3364,0
17647,129.7,18,0,utilities,0,11.6,3.0,1,1684,0
39051,27.14,13,6,grocery,0,8.8,1.0,1,1243,0
1367,40.98,13,5,electronics,0,0.6,4.0,1,3358,0
45868,120.13,8,0,restaurant,0,17.7,3.0,0,299,0
49043,115.64,22,6,grocery,0,34.2,1.0,0,1769,0
12321,75.87,9,6,restaurant,0,26.2,1.0,1,2696,0
45131,68.55,17,2,electronics,0,38.7,2.0,1,2038,0
46328,181.4,21,5,electronics,0,5.1,3.0,1,218,0
18037,49.92,13,1,grocery,0,21.3,0.0,0,2378,0
18275,165.89,7,6,online_retail,0,38.2,1.0,0,2251,0
38805,324.16,6,0,online_retail,0,30.7,4.0,0,2853,0
981,146.47,14,6,grocery,0,26.5,4.0,1,3629,0
25441,195.64,15,0,electronics,0,8.7,2.0,1,2214,0
12915,11.03,22,2,travel,0,12.7,1.0,1,2176,0
32325,42.21,22,1,grocery,0,7.9,1.0,0,420,0
22572,32.58,12,5,gas_station,0,10.6,2.0,0,3105,0
25249,108.45,9,3,grocery,0,24.6,2.0,1,510,0
14608,72.47,9,5,grocery,0,9.9,0.0,0,812,0
21419,53.61,9,2,grocery,0,1.3,1.0,1,1697,0
41287,161.89,19,6,online_retail,0,40.3,1.0,1,1165,0
22588,75.88,8,5,electronics,0,3.1,2.0,1,765,0
9042,101.14,7,2,online_retail,0,13.2,1.0,1,730,0
3059,61.15,10,3,online_retail,0,16.6,1.0,1,3544,0
9022,32.98,19,4,electronics,0,3.9,1.0,1,1765,0
43790,59.53,11,5,grocery,0,24.6,2.0,1,332,0
48988,86.89,14,3,travel,0,11.9,2.0,0,2117,0
33948,35.75,17,2,online_retail,0,9.8,5.0,1,161,0
4239,103.97,4,2,entertainment,1,28.9,1.0,1,2259,0
28578,90.15,17,0,entertainment,0,11.1,3.0,1,2650,0
23037,65.39,8,2,online_retail,1,44.2,3.0,1,3231,0
5161,162.15,20,0,grocery,0,20.8,2.0,1,3407,0
8613,25.83,7,6,online_retail,0,15.8,0.0,1,881,0
32901,18.66,10,1,entertainment,1,5.9,2.0,0,3442,0
23720,64.36,11,4,entertainment,0,12.6,3.0,1,2544,0
4067,8.69,8,4,utilities,0,20.7,2.0,0,1711,0
22306,88.51,15,2,grocery,0,8.6,3.0,0,2852,0
14229,35.19,8,4,restaurant,0,7.5,2.0,1,1560,0
9004,104.72,14,3,gas_station,0,21.7,4.0,0,266,0
16610,73.21,8,6,grocery,0,19.7,0.0,0,2863,0
49037,22.92,12,6,grocery,0,40.5,2.0,1,3162,0
14755,35.68,6,5,electronics,0,53.2,2.0,1,2580,0
8417,41.4,13,5,gas_station,0,26.0,1.0,0,641,0
41224,48.65,14,4,restaurant,0,18.8,2.0,1,3594,0
14828,94.75,19,4,gas_station,0,33.9,0.0,0,1604,0
791,98.4,18,0,grocery,0,36.3,1.0,1,1836,0
49528,925.11,20,0,gas_station,0,121.0,7.0,0,2759,1
23772,72.23,14,0,grocery,0,18.0,4.0,1,2691,0
36719,173.96,14,4,restaurant,0,28.3,4.0,0,1469,0
37458,37.66,8,2,restaurant,0,1.6,2.0,1,2171,0
46354,50.99,13,6,grocery,0,11.2,0.0,0,673,0
30661,26.72,10,5,gas_station,0,26.6,1.0,1,2998,0
17640,22.14,22,3,gas_station,0,1.9,0.0,1,751,0
23735,23.2,3,4,grocery,0,34.7,1.0,1,730,0
3070,161.45,13,6,utilities,0,0.4,2.0,1,1673,0
29262,29.79,8,2,grocery,0,3.8,0.0,1,1911,0
31505,82.13,10,5,restaurant,0,28.2,3.0,0,3249,0
48800,65.18,19,1,grocery,0,31.7,3.0,1,1839,0
20303,43.79,8,1,grocery,0,15.3,4.0,0,1356,0
16997,6.83,20,6,entertainment,1,29.8,4.0,0,3043,0
39087,21.78,12,1,entertainment,0,0.0,3.0,0,1557,0
42321,226.13,7,2,restaurant,0,17.5,1.0,1,1131,0
27871,9.51,15,4,grocery,0,35.3,2.0,1,2072,0
11700,20.27,19,1,grocery,0,22.7,2.0,0,2520,0
49517,909.16,5,0,online_retail,1,144.4,7.0,0,888,1
36018,180.14,8,6,grocery,0,14.4,2.0,0,3308,0
1898,93.78,8,2,restaurant,0,27.9,0.0,1,3638,0
19453,66.77,19,0,grocery,0,35.4,1.0,1,2026,0
21269,62.98,18,3,travel,0,22.0,2.0,1,1881,0
21478,24.89,18,2,gas_station,0,31.7,3.0,1,530,0
43115,79.78,11,6,online_retail,0,12.5,3.0,1,1455,0
8142,71.39,13,5,utilities,0,11.0,2.0,1,560,0
44672,33.9,17,4,electronics,0,2.3,1.0,1,77,0
11514,19.72,6,6,grocery,0,19.2,2.0,0,355,0
42790,23.38,22,3,entertainment,0,1.9,3.0,0,2164,0
30182,149.27,19,1,grocery,0,5.1,0.0,1,1058,0
5981,77.6,17,0,restaurant,0,2.4,4.0,1,3225,0
48882,90.49,11,4,travel,0,22.1,1.0,1,1552,0
38928,46.73,8,6,gas_station,0,11.8,1.0,0,3552,0
30457,10.06,12,0,online_retail,0,29.3,2.0,1,2783,0
40107,228.2,15,1,restaurant,0,15.9,5.0,1,3376,0
5839,24.22,18,6,grocery,0,45.9,2.0,0,3002,0
5486,83.85,22,1,online_retail,0,13.0,4.0,1,3317,0
34348,15.8,23,3,gas_station,0,24.3,4.0,0,2352,0
6898,50.86,20,3,utilities,0,3.0,3.0,1,1296,0
31253,35.38,12,0,gas_station,0,17.2,3.0,1,3375,0
26231,219.97,16,2,electronics,0,3.2,3.0,1,373,0
40227,151.6,11,5,utilities,0,22.9,2.0,1,266,0
43687,62.99,13,2,online_retail,0,14.3,1.0,1,2709,0
13649,77.07,12,2,restaurant,0,18.9,3.0,1,635,0
23820,52.98,10,3,grocery,0,7.3,0.0,0,3277,0
33346,86.15,14,0,restaurant,0,14.4,2.0,1,3307,0
5670,71.56,5,2,gas_station,0,8.8,1.0,1,808,0
14915,139.34,11,0,utilities,1,10.9,2.0,1,2212,0
19026,38.02,14,2,restaurant,0,13.1,1.0,1,1968,0
39734,104.98,12,1,online_retail,0,14.5,1.0,1,2887,0
37026,47.9,20,4,gas_station,0,22.8,2.0,1,3611,0
2877,114.91,22,4,restaurant,0,29.9,2.0,1,3316,0
14885,172.6,23,4,electronics,0,9.1,1.0,1,1658,0
27055,72.38,10,1,gas_station,0,38.3,4.0,0,1561,0
9083,34.2,11,2,online_retail,0,5.7,3.0,0,1758,0
26529,24.64,16,2,restaurant,0,13.5,4.0,0,1413,0
6118,58.15,17,5,restaurant,0,22.2,2.0,0,2682,0
4086,9.15,7,1,electronics,0,17.4,1.0,1,825,0
6827,47.98,5,4,restaurant,1,5.9,5.0,1,2379,0
48358,56.63,13,6,online_retail,0,6.5,2.0,1,3494,0
31294,72.94,19,4,grocery,0,19.2,1.0,1,2253,0
35805,171.67,14,3,restaurant,0,2.9,1.0,1,1943,0
21571,43.82,18,1,online_retail,0,24.1,2.0,0,2157,0
26277,314.81,17,4,restaurant,0,7.3,6.0,1,165,0
46617,58.65,18,4,travel,0,32.2,1.0,0,42,0
29199,97.78,18,0,grocery,0,22.5,2.0,1,1859,0
31494,18.65,19,6,utilities,0,32.8,,1,3087,0
44208,53.17,9,1,grocery,0,9.8,1.0,1,1926,0
7955,162.11,12,5,restaurant,0,61.2,1.0,1,3296,0
22217,46.47,20,2,restaurant,0,38.1,4.0,1,2556,0
26227,103.13,13,0,online_retail,0,11.6,2.0,1,1847,0
1932,224.84,9,4,gas_station,0,35.3,4.0,1,2481,0
8448,51.69,23,6,grocery,0,38.9,2.0,1,1969,0
19810,26.89,6,6,electronics,0,32.8,4.0,1,994,0
23710,88.36,9,1,gas_station,0,2.9,0.0,1,1636,0
7753,282.32,7,1,utilities,0,26.7,1.0,0,1495,0
5987,170.83,12,4,gas_station,0,6.2,2.0,1,3513,0
25962,49.64,10,6,grocery,0,12.1,2.0,0,2757,0
1954,20.97,12,5,restaurant,0,7.8,2.0,0,568,0
23433,51.67,16,3,grocery,0,7.2,6.0,1,1667,0
44645,129.63,19,0,online_retail,0,33.9,1.0,1,2522,0
7363,27.3,17,1,online_retail,0,1.0,1.0,1,3053,0
23353,15.54,15,1,online_retail,0,15.9,0.0,0,483,0
12539,34.77,11,3,entertainment,0,5.8,2.0,0,1860,0
49891,242.82,23,5,online_retail,0,65.6,11.0,0,1772,1
23027,72.53,16,1,gas_station,0,4.4,2.0,1,1988,0
42158,24.22,9,6,utilities,1,21.9,,1,2637,0
44774,56.26,16,1,grocery,0,62.8,3.0,1,3416,0
33387,67.44,21,4,grocery,0,1.1,4.0,1,418,0
89,81.01,13,5,travel,0,21.4,4.0,0,467,0
29564,277.76,7,0,restaurant,0,4.8,2.0,1,2067,0
19156,88.61,0,5,grocery,0,24.5,3.0,1,1723,0
21996,165.79,11,1,grocery,0,22.3,4.0,0,2732,0
21627,64.73,13,5,grocery,0,38.1,1.0,1,3230,0
32523,36.55,12,3,grocery,0,15.8,3.0,1,2091,0
18525,91.35,20,3,travel,0,36.4,3.0,1,1907,0
26485,29.46,15,1,grocery,0,31.8,3.0,1,1058,0
23688,20.35,18,5,gas_station,0,0.0,4.0,0,62,0
34853,40.65,11,4,gas_station,0,23.4,2.0,1,2852,0
39003,57.59,9,1,entertainment,0,12.9,4.0,0,796,0
18466,13.23,7,6,entertainment,0,30.3,1.0,1,1491,0
13012,75.41,14,3,restaurant,0,10.5,2.0,1,3312,0
29016,95.19,21,2,utilities,0,27.8,2.0,1,3093,0
38901,26.97,21,4,online_retail,0,9.3,0.0,0,2454,0
49478,512.56,1,3,electronics,0,140.5,9.0,0,2371,1
8841,95.48,18,4,entertainment,0,34.9,0.0,1,1696,0
16735,51.55,8,2,restaurant,0,,1.0,1,1410,0
20525,186.45,16,3,travel,0,28.8,1.0,1,2205,0
34323,44.08,8,5,grocery,0,1.1,1.0,0,3043,0
37551,145.05,14,3,gas_station,0,55.9,0.0,0,48,0
12413,92.12,13,4,online_retail,0,20.9,1.0,1,972,0
21823,135.41,21,4,entertainment,0,45.8,2.0,0,1534,0
32053,74.27,10,5,gas_station,0,7.2,0.0,0,3321,0
10258,26.82,15,3,travel,0,17.2,2.0,1,1652,0
25621,83.67,17,6,grocery,0,9.3,1.0,1,981,0
21896,134.58,17,3,travel,0,40.3,1.0,1,3308,0
30787,58.06,10,6,online_retail,0,16.2,3.0,1,2133,0
23728,184.52,22,1,restaurant,0,1.2,3.0,1,828,0
12612,86.02,7,2,grocery,0,6.2,1.0,0,3448,0
41452,184.11,15,0,restaurant,0,6.8,2.0,1,1991,0
49818,503.55,23,2,electronics,1,226.1,7.0,0,686,1
42828,89.41,14,0,online_retail,0,35.9,2.0,0,3026,0
29447,29.81,14,6,restaurant,1,1.7,2.0,1,88,0
42932,82.0,11,6,online_retail,0,13.6,2.0,1,2361,0
38530,24.06,13,2,grocery,0,21.7,0.0,1,384,0
5067,44.98,17,3,online_retail,0,17.4,3.0,1,3104,0
13926,113.44,11,4,restaurant,0,13.5,1.0,1,3137,0
42403,120.26,16,0,grocery,0,4.2,1.0,1,2757,0
8034,95.67,7,4,restaurant,0,43.3,1.0,0,1894,0
4654,30.59,21,3,restaurant,0,23.4,7.0,1,1765,0
13317,51.01,13,0,gas_station,0,8.1,1.0,1,2315,0
19894,10.52,22,6,online_retail,1,22.1,2.0,1,3276,0
86,21.17,12,4,electronics,1,4.8,,1,1732,0
7540,63.88,5,1,electronics,0,45.1,1.0,1,2815,0
20785,63.15,6,6,online_retail,0,38.7,2.0,1,3568,0
34171,47.74,15,5,restaurant,0,46.9,1.0,1,2915,0
35715,22.6,23,2,online_retail,0,14.0,4.0,0,444,0
25482,48.34,18,4,grocery,0,20.6,2.0,1,3500,0
45574,3.02,8,3,grocery,0,21.8,2.0,0,499,0
13278,32.11,8,5,entertainment,0,13.3,1.0,1,2789,0
37731,37.82,8,4,electronics,0,1.0,0.0,1,1842,0
21887,36.78,15,6,online_retail,1,16.7,1.0,1,1765,0
17637,24.46,12,3,grocery,0,7.9,2.0,1,273,0
22878,124.4,16,2,grocery,0,1.0,0.0,0,1957,0
28477,57.13,21,5,grocery,0,14.4,0.0,0,1643,0
3092,182.04,8,4,electronics,0,19.6,1.0,0,3427,0
43312,24.15,11,0,grocery,0,2.9,1.0,0,1668,0
18748,73.44,16,6,restaurant,0,40.4,2.0,0,3604,0
3942,42.95,17,2,grocery,0,,0.0,1,570,0
15744,168.81,0,1,restaurant,0,15.6,1.0,1,3488,0
16964,56.35,17,4,grocery,0,28.2,4.0,0,594,0
32474,79.36,16,2,grocery,0,10.8,2.0,1,372,0
30295,34.04,1,0,grocery,0,11.5,1.0,1,1109,0
21406,38.04,8,0,utilities,0,25.0,1.0,1,3321,0
37762,31.04,8,3,electronics,0,38.4,3.0,1,2592,0
28587,103.83,16,1,online_retail,0,10.4,2.0,1,618,0
41657,34.89,7,0,travel,0,29.9,4.0,1,582,0
27586,79.82,11,4,travel,0,25.7,1.0,1,237,0
22435,137.56,9,2,utilities,0,15.8,0.0,1,3109,0
36912,23.74,5,6,restaurant,0,6.6,2.0,1,1990,0
38652,158.95,21,0,entertainment,0,2.2,1.0,0,2274,0
33414,18.59,19,2,travel,0,32.8,5.0,1,1785,0
39849,53.74,21,0,online_retail,0,12.6,2.0,1,1661,0
3265,55.26,16,2,restaurant,0,31.5,2.0,1,3084,0
7318,28.0,10,1,utilities,0,10.9,3.0,0,3385,0
18084,57.49,9,1,online_retail,0,15.2,2.0,0,1971,0
16962,89.46,8,5,restaurant,0,13.4,1.0,1,1358,0
13102,82.9,8,1,electronics,0,3.3,4.0,1,2669,0
16837,87.1,12,2,online_retail,0,62.7,1.0,1,961,0
19805,28.21,13,4,restaurant,1,7.8,2.0,1,3552,0
25700,45.63,21,2,gas_station,0,29.5,0.0,0,2203,0
37232,187.52,11,6,restaurant,0,18.6,3.0,1,1058,0
9580,152.76,17,2,online_retail,0,42.3,0.0,1,1198,0
42734,48.37,16,6,entertainment,0,13.1,2.0,0,2617,0
38172,186.3,18,0,electronics,0,20.6,2.0,1,1701,0
1230,51.77,9,6,grocery,0,2.7,3.0,1,478,0
33135,43.96,7,2,electronics,0,12.5,2.0,1,489,0
8652,56.05,9,3,gas_station,0,24.6,2.0,1,2112,0
7669,102.38,8,3,entertainment,0,39.4,4.0,1,1282,0
44258,96.28,18,2,entertainment,0,33.7,2.0,1,1750,0
3177,87.46,18,0,grocery,0,35.5,3.0,1,1230,0
7864,103.59,9,3,restaurant,0,6.5,2.0,1,2334,0
9775,34.78,0,0,restaurant,0,6.8,2.0,1,2219,0
48824,67.5,18,3,grocery,1,1.1,2.0,1,3359,0
21727,64.54,12,0,gas_station,0,19.8,2.0,1,3347,0
48778,95.94,14,4,grocery,0,36.0,5.0,0,1362,0
9151,87.09,17,2,grocery,0,24.7,3.0,0,372,0
12163,27.11,20,0,restaurant,0,49.4,1.0,1,1997,0
37729,21.99,5,2,grocery,0,25.8,1.0,1,503,0
25986,54.29,22,6,gas_station,0,33.2,1.0,1,517,0
21423,31.25,16,3,electronics,0,55.2,4.0,1,2481,0
22710,58.28,15,2,grocery,0,6.2,3.0,0,1765,0
17448,52.62,0,6,restaurant,0,18.7,1.0,1,887,0
322,58.95,18,4,online_retail,0,41.3,2.0,1,3443,0
48218,83.73,20,3,online_retail,0,,2.0,1,248,0
7011,86.62,18,4,grocery,0,18.6,4.0,1,2977,0
15571,47.28,19,6,restaurant,0,26.8,4.0,0,46,0
49743,888.11,23,1,electronics,0,40.5,5.0,0,2744,1
28889,76.59,4,6,utilities,0,22.3,3.0,0,1664,0
3384,16.22,9,5,restaurant,0,25.2,0.0,0,3321,0
10960,105.64,22,6,electronics,0,11.8,0.0,1,3334,0
18081,26.65,12,4,entertainment,0,18.4,2.0,1,890,0
29741,27.26,11,0,restaurant,1,32.9,1.0,1,2149,0
36127,49.55,9,3,utilities,0,4.4,1.0,1,2755,0
8611,38.62,11,2,grocery,0,0.9,0.0,1,333,0
25504,11.1,14,1,restaurant,0,4.1,3.0,1,806,0
9249,289.93,20,3,grocery,0,5.1,3.0,1,3252,0
2141,17.56,7,1,gas_station,0,7.2,1.0,1,3202,0
37120,9.24,11,6,grocery,0,6.5,3.0,0,903,0
25782,19.89,15,4,online_retail,0,14.7,4.0,0,2322,0
32503,16.53,16,5,grocery,0,34.9,2.0,1,306,0
34852,123.1,15,5,gas_station,0,1.7,1.0,1,2102,0
7224,96.39,11,1,entertainment,0,29.7,2.0,1,1654,0
28322,41.75,9,2,online_retail,0,25.0,1.0,1,2821,0
19691,53.31,11,5,electronics,1,11.6,2.0,1,2881,0
21983,60.55,21,6,online_retail,0,34.3,4.0,1,2605,0
41393,204.97,13,6,entertainment,0,10.4,1.0,0,895,0
37562,120.71,8,2,entertainment,0,17.6,2.0,0,3498,0
1531,62.92,19,2,online_retail,0,15.8,2.0,0,535,0
41438,240.94,17,2,grocery,0,15.6,3.0,1,3351,0
2930,139.61,11,3,gas_station,0,23.2,2.0,1,2668,0
5800,26.21,10,0,utilities,0,26.7,4.0,1,3001,0
43970,24.49,11,1,gas_station,1,53.7,0.0,1,1923,0
11205,66.65,14,3,restaurant,0,9.7,1.0,1,725,0
22763,64.17,0,2,entertainment,0,18.7,4.0,1,859,0
6755,200.9,9,2,gas_station,0,22.9,1.0,0,3047,0
23229,78.1,16,2,restaurant,0,7.5,1.0,0,3126,0
12903,18.68,14,1,restaurant,0,24.1,1.0,1,3622,0
3509,46.74,15,5,travel,0,20.4,2.0,1,3095,0
42363,55.46,12,3,online_retail,0,15.8,1.0,1,2867,0
5359,20.82,14,2,online_retail,0,10.0,3.0,1,1185,0
21844,216.6,9,4,restaurant,0,13.9,3.0,0,498,0
10321,130.15,6,2,grocery,0,32.8,0.0,1,1046,0
33348,22.97,19,6,restaurant,0,8.5,2.0,1,2890,0
9705,148.87,15,0,online_retail,0,72.2,2.0,0,3641,0
40286,71.95,10,0,gas_station,0,1.4,5.0,0,1680,0
35747,22.47,9,4,entertainment,0,35.9,4.0,1,972,0
24472,140.61,13,0,grocery,0,4.1,1.0,1,1046,0
35174,217.59,7,6,restaurant,0,43.7,3.0,1,1670,0
7835,30.85,13,5,utilities,0,40.1,0.0,0,791,0
44069,86.21,15,0,restaurant,0,4.2,5.0,1,575,0
42302,74.51,15,6,grocery,0,16.5,3.0,0,165,0
13682,35.42,18,3,electronics,0,23.1,2.0,0,696,0
40574,104.14,13,5,online_retail,0,12.1,3.0,0,125,0
40342,109.08,21,3,electronics,0,27.6,1.0,0,2021,0
20150,35.07,14,3,grocery,0,1.6,1.0,1,2730,0
35899,16.34,8,0,restaurant,0,8.4,1.0,1,851,0
25908,94.08,7,0,grocery,0,29.4,1.0,1,430,0
38987,188.09,16,5,utilities,0,8.6,5.0,1,710,0
29045,27.31,8,4,electronics,0,14.5,1.0,1,1449,0
16169,21.72,18,5,grocery,0,9.4,1.0,0,1710,0
11406,52.52,11,6,utilities,0,5.3,0.0,1,3012,0
41378,61.13,23,5,restaurant,0,16.2,1.0,1,1894,0
38505,17.5,10,3,restaurant,0,43.0,1.0,0,2195,0
30736,56.33,3,5,grocery,0,10.9,3.0,1,2437,0
25625,29.57,16,0,grocery,0,52.7,5.0,1,3271,0
4062,135.92,20,6,electronics,0,37.3,4.0,1,3399,0
21202,224.36,14,3,grocery,0,38.7,3.0,1,3488,0
299,55.07,18,0,online_retail,0,48.1,1.0,0,2523,0
33926,74.35,15,0,electronics,0,10.6,1.0,0,3563,0
12840,112.04,10,3,grocery,0,3.5,0.0,1,1715,0
35556,167.73,21,6,electronics,0,2.1,1.0,1,1122,0
6282,51.03,14,3,online_retail,0,39.3,0.0,0,2530,0
28138,7.45,8,6,restaurant,0,11.6,5.0,0,1847,0
32041,91.29,6,3,utilities,0,26.9,2.0,1,1881,0
49051,139.2,15,6,restaurant,0,10.7,2.0,1,2171,0
2499,148.06,11,0,restaurant,0,17.0,0.0,0,2328,0
31864,271.08,14,2,grocery,0,19.5,1.0,1,2880,0
33575,171.53,10,3,grocery,0,35.4,2.0,1,3435,0
19533,40.18,12,1,travel,0,41.9,4.0,0,1609,0
1339,42.23,21,4,grocery,0,20.0,2.0,1,1874,0
294,100.17,0,3,online_retail,0,19.0,2.0,1,450,0
46014,6.54,10,0,gas_station,1,21.6,3.0,1,456,0
45773,20.17,18,3,restaurant,0,6.3,2.0,1,1275,0
4073,33.43,14,0,grocery,0,29.9,1.0,1,2861,0
16154,85.07,13,2,online_retail,0,40.6,2.0,1,274,0
13523,79.18,16,0,restaurant,0,5.4,0.0,1,2912,0
29013,10.06,13,5,restaurant,0,3.1,1.0,0,967,0
30310,21.34,10,3,travel,0,11.6,1.0,1,2237,0
29020,51.3,10,4,restaurant,0,26.5,2.0,0,3108,0
39245,23.99,12,2,grocery,0,3.5,1.0,1,1813,0
17926,127.58,17,3,online_retail,0,2.5,2.0,1,2690,0
29717,112.97,9,5,grocery,0,31.3,3.0,1,748,0
11627,222.5,10,1,online_retail,0,5.8,3.0,1,3479,0
27227,123.09,9,1,grocery,0,5.6,1.0,1,302,0
43518,30.44,13,3,grocery,0,19.0,2.0,1,3228,0
44838,210.06,8,2,online_retail,0,10.4,2.0,1,3415,0
48383,15.86,17,5,travel,0,15.2,2.0,1,2017,0
4917,52.34,19,6,entertainment,0,20.4,3.0,0,2526,0
10547,49.1,5,5,gas_station,0,26.9,3.0,0,1425,0
45867,70.55,15,6,restaurant,0,45.4,2.0,0,2498,0
18124,88.71,23,0,gas_station,0,31.2,3.0,1,824,0
18377,106.1,16,4,entertainment,0,16.0,3.0,1,3330,0
48433,47.24,13,2,restaurant,0,21.4,2.0,1,102,0
29351,80.44,9,2,restaurant,0,17.2,0.0,1,1003,0
42855,278.62,13,5,entertainment,0,21.2,2.0,1,1626,0
34690,40.82,8,4,gas_station,0,28.7,2.0,1,2230,0
11568,178.99,15,3,gas_station,0,42.1,5.0,1,2479,0
9017,90.52,18,0,restaurant,0,21.6,2.0,0,491,0
381,64.99,16,3,online_retail,0,26.5,4.0,0,3280,0
7714,43.85,6,1,grocery,0,2.2,3.0,0,1874,0
12189,122.85,13,4,grocery,0,15.3,2.0,0,3106,0
10748,110.17,8,1,electronics,0,35.1,2.0,0,635,0
41770,20.93,17,0,gas_station,0,34.7,2.0,1,294,0
28713,184.97,21,0,electronics,0,17.9,2.0,0,2305,0
41250,45.86,19,0,online_retail,0,6.7,1.0,0,502,0
33693,51.9,7,3,restaurant,0,20.9,1.0,0,663,0
12955,88.97,8,6,electronics,0,0.6,3.0,0,336,0
49897,396.76,4,3,electronics,1,221.6,8.0,0,204,1
44916,21.28,7,2,grocery,0,0.0,1.0,0,1061,0
11356,38.77,9,5,online_retail,0,47.2,1.0,1,970,0
37591,77.58,15,1,online_retail,0,8.7,4.0,1,354,0
26068,38.1,1,0,restaurant,0,46.4,2.0,1,2142,0
45902,110.81,13,5,restaurant,0,11.3,1.0,1,405,0
8187,109.78,8,1,online_retail,0,6.4,3.0,1,163,0
42274,12.18,15,6,grocery,0,30.3,1.0,1,2324,0
48704,194.88,19,3,utilities,0,47.2,1.0,1,1164,0
41234,102.48,16,5,restaurant,0,11.9,1.0,0,1449,0
26065,29.57,12,2,online_retail,0,4.4,0.0,0,3260,0
49514,462.8,21,0,gas_station,0,222.4,12.0,0,882,1
14827,154.6,10,4,entertainment,0,11.2,0.0,0,385,0
45778,84.8,10,5,grocery,0,17.9,3.0,1,72,0
27943,67.24,6,2,restaurant,0,45.6,2.0,1,824,0
35592,41.48,6,5,restaurant,0,14.5,0.0,1,1661,0
46678,17.69,8,4,grocery,0,26.5,2.0,1,3534,0
9153,69.88,11,2,online_retail,0,12.1,1.0,1,2621,0
6072,56.4,11,1,entertainment,0,17.9,1.0,1,1084,0
36462,128.99,17,5,utilities,0,23.4,3.0,1,520,0
11463,35.91,10,4,utilities,0,8.8,1.0,0,531,0
49393,91.26,15,0,online_retail,0,15.7,2.0,1,957,0
15843,64.03,14,0,restaurant,0,,2.0,1,3048,0
48899,80.82,10,6,gas_station,0,8.5,2.0,1,2476,0
26103,124.83,7,5,gas_station,0,24.2,1.0,0,551,0
41697,138.63,18,4,restaurant,0,11.7,0.0,0,788,0
35807,60.62,7,1,restaurant,0,2.6,2.0,0,3177,0
34244,228.7,12,6,restaurant,0,42.1,2.0,1,769,0
9329,64.38,12,2,entertainment,0,12.8,1.0,0,2502,0
8356,58.06,12,2,travel,0,13.5,3.0,0,404,0
47846,33.51,12,0,online_retail,0,18.8,1.0,1,649,0
24895,61.73,11,6,electronics,0,34.2,1.0,1,3069,0
35338,108.16,14,5,restaurant,0,9.8,2.0,1,3618,0
6344,22.97,9,2,entertainment,0,2.4,1.0,0,3324,0
1611,47.4,22,6,gas_station,0,39.2,1.0,1,2724,0
21788,173.25,13,5,online_retail,0,6.7,1.0,1,89,0
31198,49.53,7,3,utilities,0,1.4,0.0,1,736,0
32521,19.09,11,4,online_retail,0,6.9,2.0,0,2563,0
31292,32.48,19,2,restaurant,0,20.8,0.0,1,1820,0
37881,67.37,14,3,restaurant,0,10.3,0.0,1,1263,0
25266,35.2,11,1,grocery,0,24.9,2.0,1,2343,0
41810,42.04,21,5,restaurant,0,33.9,1.0,1,3101,0
9955,201.05,11,4,grocery,0,4.1,1.0,0,2482,0
14595,17.25,14,2,travel,0,0.8,1.0,1,138,0
48924,26.71,11,6,travel,0,28.2,2.0,1,1304,0
41608,145.62,15,0,restaurant,0,14.7,3.0,1,2487,0
8979,179.9,22,0,entertainment,0,13.6,0.0,1,1180,0
35701,73.11,21,2,grocery,0,6.9,3.0,1,1195,0
44675,49.89,17,4,gas_station,0,13.1,5.0,1,1769,0
